Carpark Code,Available Spaces,Carpark Open,Timestamp
TEST,100,True,02-05 07:41:58
LESJARDIN,375,True,02-05 07:41:58
GREENST,280,True,02-05 07:47:01
MINDENPL,139,True,02-05 07:47:01
PATRIOTICST,196,True,02-05 07:47:01
SANDST,429,True,02-05 07:47:01
PIERRD,657,True,02-05 07:47:01
TEST,100,True,02-05 07:47:01
LESJARDIN,347,True,02-05 07:47:01
GREENST,270,True,02-05 07:52:02
MINDENPL,140,True,02-05 07:52:02
PATRIOTICST,166,True,02-05 07:52:02
SANDST,424,True,02-05 07:52:02
PIERRD,642,True,02-05 07:52:02
TEST,100,True,02-05 07:52:02
LESJARDIN,329,True,02-05 07:52:02
GREENST,252,True,02-05 07:57:06
MINDENPL,142,True,02-05 07:57:06
PATRIOTICST,151,True,02-05 07:57:06
SANDST,421,True,02-05 07:57:06
PIERRD,635,True,02-05 07:57:06
TEST,100,True,02-05 07:57:06
LESJARDIN,308,True,02-05 07:57:06
GREENST,237,True,02-05 08:02:19
MINDENPL,144,True,02-05 08:02:19
PATRIOTICST,146,True,02-05 08:02:19
SANDST,421,True,02-05 08:02:19
PIERRD,621,True,02-05 08:02:19
LESJARDIN,281,True,02-05 08:02:19
TEST,100,True,02-05 08:02:19
GREENST,224,True,02-05 08:07:02
MINDENPL,145,True,02-05 08:07:02
PATRIOTICST,140,True,02-05 08:07:02
SANDST,420,True,02-05 08:07:02
PIERRD,615,True,02-05 08:07:02
TEST,100,True,02-05 08:07:02
LESJARDIN,260,True,02-05 08:07:02
GREENST,200,True,02-05 08:12:03
MINDENPL,148,True,02-05 08:12:03
PATRIOTICST,129,True,02-05 08:12:03
SANDST,418,True,02-05 08:12:03
PIERRD,599,True,02-05 08:12:03
TEST,100,True,02-05 08:12:03
LESJARDIN,232,True,02-05 08:12:03
GREENST,178,True,02-05 08:17:22
MINDENPL,152,True,02-05 08:17:22
PATRIOTICST,115,True,02-05 08:17:22
SANDST,414,True,02-05 08:17:22
PIERRD,588,True,02-05 08:17:22
TEST,100,True,02-05 08:17:22
LESJARDIN,220,True,02-05 08:17:22
GREENST,160,True,02-05 08:22:05
MINDENPL,145,True,02-05 08:22:05
PATRIOTICST,105,True,02-05 08:22:05
SANDST,406,True,02-05 08:22:05
PIERRD,578,True,02-05 08:22:05
TEST,100,True,02-05 08:22:05
LESJARDIN,197,True,02-05 08:22:05
GREENST,141,True,02-05 08:27:10
MINDENPL,144,True,02-05 08:27:10
PATRIOTICST,95,True,02-05 08:27:10
SANDST,402,True,02-05 08:27:10
PIERRD,552,True,02-05 08:27:10
LESJARDIN,165,True,02-05 08:27:10
TEST,100,True,02-05 08:27:10
GREENST,117,True,02-05 08:32:18
MINDENPL,144,True,02-05 08:32:18
PATRIOTICST,82,True,02-05 08:32:18
SANDST,390,True,02-05 08:32:18
PIERRD,523,True,02-05 08:32:18
LESJARDIN,135,True,02-05 08:32:18
TEST,100,True,02-05 08:32:18
GREENST,93,True,02-05 08:37:22
MINDENPL,144,True,02-05 08:37:22
PATRIOTICST,73,True,02-05 08:37:22
SANDST,385,True,02-05 08:37:22
PIERRD,498,True,02-05 08:37:22
LESJARDIN,108,True,02-05 08:37:22
TEST,100,True,02-05 08:37:22
GREENST,76,True,02-05 08:42:05
MINDENPL,137,True,02-05 08:42:05
PATRIOTICST,63,True,02-05 08:42:05
SANDST,373,True,02-05 08:42:05
PIERRD,465,True,02-05 08:42:05
TEST,100,True,02-05 08:42:05
LESJARDIN,76,True,02-05 08:42:05
GREENST,72,True,02-05 08:47:08
MINDENPL,129,True,02-05 08:47:08
PATRIOTICST,54,True,02-05 08:47:08
SANDST,360,True,02-05 08:47:08
PIERRD,437,True,02-05 08:47:08
TEST,100,True,02-05 08:47:08
LESJARDIN,61,True,02-05 08:47:08
GREENST,55,True,02-05 08:52:01
MINDENPL,121,True,02-05 08:52:01
PATRIOTICST,51,True,02-05 08:52:01
SANDST,337,True,02-05 08:52:01
PIERRD,412,True,02-05 08:52:01
TEST,100,True,02-05 08:52:01
LESJARDIN,53,True,02-05 08:52:01
TEST,100,True,02-05 08:57:25
LESJARDIN,49,True,02-05 08:57:25
GREENST,41,True,02-05 08:57:25
MINDENPL,114,True,02-05 08:57:25
PATRIOTICST,40,True,02-05 08:57:25
SANDST,322,True,02-05 08:57:25
PIERRD,388,True,02-05 08:57:25
GREENST,34,True,02-05 09:02:27
MINDENPL,107,True,02-05 09:02:27
PATRIOTICST,34,True,02-05 09:02:27
SANDST,303,True,02-05 09:02:27
PIERRD,380,True,02-05 09:02:27
TEST,100,True,02-05 09:02:27
LESJARDIN,40,True,02-05 09:02:27
GREENST,28,True,02-05 09:07:20
MINDENPL,102,True,02-05 09:07:20
PATRIOTICST,31,True,02-05 09:07:20
SANDST,288,True,02-05 09:07:20
PIERRD,362,True,02-05 09:07:20
LESJARDIN,36,True,02-05 09:07:20
TEST,100,True,02-05 09:07:20
GREENST,24,True,02-05 09:12:24
MINDENPL,98,True,02-05 09:12:24
PATRIOTICST,25,True,02-05 09:12:24
SANDST,269,True,02-05 09:12:24
PIERRD,339,True,02-05 09:12:24
TEST,100,True,02-05 09:12:24
LESJARDIN,34,True,02-05 09:12:24
TEST,100,True,02-05 09:17:24
LESJARDIN,35,True,02-05 09:17:24
GREENST,34,True,02-05 09:17:24
MINDENPL,86,True,02-05 09:17:24
PATRIOTICST,23,True,02-05 09:17:24
SANDST,247,True,02-05 09:17:24
PIERRD,325,True,02-05 09:17:24
GREENST,34,True,02-05 09:22:27
MINDENPL,81,True,02-05 09:22:27
PATRIOTICST,22,True,02-05 09:22:27
SANDST,234,True,02-05 09:22:27
PIERRD,318,True,02-05 09:22:27
TEST,100,True,02-05 09:22:27
LESJARDIN,35,True,02-05 09:22:27
TEST,100,True,02-05 09:27:28
LESJARDIN,34,True,02-05 09:27:28
GREENST,30,True,02-05 09:27:28
MINDENPL,80,True,02-05 09:27:28
PATRIOTICST,0,True,02-05 09:27:28
SANDST,219,True,02-05 09:27:28
PIERRD,310,True,02-05 09:27:28
GREENST,25,True,02-05 09:32:30
MINDENPL,75,True,02-05 09:32:30
PATRIOTICST,4,True,02-05 09:32:30
SANDST,213,True,02-05 09:32:30
PIERRD,300,True,02-05 09:32:30
TEST,100,True,02-05 09:32:30
LESJARDIN,30,True,02-05 09:32:30
TEST,100,True,02-05 09:37:32
LESJARDIN,27,True,02-05 09:37:32
GREENST,27,True,02-05 09:37:32
MINDENPL,73,True,02-05 09:37:32
PATRIOTICST,0,True,02-05 09:37:32
SANDST,195,True,02-05 09:37:32
PIERRD,297,True,02-05 09:37:32
GREENST,25,True,02-05 09:42:06
MINDENPL,67,True,02-05 09:42:06
PATRIOTICST,0,True,02-05 09:42:06
SANDST,178,True,02-05 09:42:06
PIERRD,294,True,02-05 09:42:06
TEST,100,True,02-05 09:42:06
LESJARDIN,27,True,02-05 09:42:06
TEST,100,True,02-05 09:47:24
LESJARDIN,30,True,02-05 09:47:24
GREENST,28,True,02-05 09:47:24
MINDENPL,64,True,02-05 09:47:24
PATRIOTICST,0,True,02-05 09:47:24
SANDST,166,True,02-05 09:47:24
PIERRD,290,True,02-05 09:47:24
GREENST,27,True,02-05 09:52:33
MINDENPL,60,True,02-05 09:52:33
PATRIOTICST,5,True,02-05 09:52:33
SANDST,158,True,02-05 09:52:33
PIERRD,288,True,02-05 09:52:33
LESJARDIN,29,True,02-05 09:52:33
TEST,100,True,02-05 09:52:33
TEST,100,True,02-05 09:57:32
LESJARDIN,27,True,02-05 09:57:32
GREENST,28,True,02-05 09:57:32
MINDENPL,54,True,02-05 09:57:32
PATRIOTICST,0,True,02-05 09:57:32
SANDST,146,True,02-05 09:57:32
PIERRD,282,True,02-05 09:57:32
GREENST,30,True,02-05 10:02:25
MINDENPL,45,True,02-05 10:02:25
PATRIOTICST,0,True,02-05 10:02:25
SANDST,145,True,02-05 10:02:25
PIERRD,281,True,02-05 10:02:25
TEST,100,True,02-05 10:02:25
LESJARDIN,29,True,02-05 10:02:25
TEST,100,True,02-05 10:07:23
LESJARDIN,28,True,02-05 10:07:23
GREENST,28,True,02-05 10:07:23
MINDENPL,41,True,02-05 10:07:23
PATRIOTICST,4,True,02-05 10:07:23
SANDST,144,True,02-05 10:07:23
PIERRD,275,True,02-05 10:07:23
GREENST,27,True,02-05 10:12:26
MINDENPL,43,True,02-05 10:12:26
PATRIOTICST,5,True,02-05 10:12:26
SANDST,140,True,02-05 10:12:26
PIERRD,274,True,02-05 10:12:26
TEST,100,True,02-05 10:12:26
LESJARDIN,26,True,02-05 10:12:26
TEST,100,True,02-05 10:17:26
LESJARDIN,25,True,02-05 10:17:26
GREENST,24,True,02-05 10:17:26
MINDENPL,43,True,02-05 10:17:26
PATRIOTICST,4,True,02-05 10:17:26
SANDST,135,True,02-05 10:17:26
PIERRD,274,True,02-05 10:17:26
GREENST,23,True,02-05 10:22:30
MINDENPL,40,True,02-05 10:22:30
PATRIOTICST,5,True,02-05 10:22:30
SANDST,131,True,02-05 10:22:30
PIERRD,271,True,02-05 10:22:30
TEST,100,True,02-05 10:22:30
LESJARDIN,24,True,02-05 10:22:30
TEST,100,True,02-05 10:27:34
LESJARDIN,24,True,02-05 10:27:34
GREENST,22,True,02-05 10:27:34
MINDENPL,38,True,02-05 10:27:34
PATRIOTICST,0,True,02-05 10:27:34
SANDST,126,True,02-05 10:27:34
PIERRD,269,True,02-05 10:27:34
GREENST,22,True,02-05 10:32:23
MINDENPL,32,True,02-05 10:32:23
PATRIOTICST,0,True,02-05 10:32:23
SANDST,118,True,02-05 10:32:23
PIERRD,267,True,02-05 10:32:23
TEST,100,True,02-05 10:32:23
LESJARDIN,24,True,02-05 10:32:23
TEST,100,True,02-05 10:37:26
LESJARDIN,23,True,02-05 10:37:26
GREENST,18,True,02-05 10:37:26
MINDENPL,27,True,02-05 10:37:26
PATRIOTICST,0,True,02-05 10:37:26
SANDST,106,True,02-05 10:37:26
PIERRD,265,True,02-05 10:37:26
GREENST,19,True,02-05 10:42:30
MINDENPL,22,True,02-05 10:42:30
PATRIOTICST,0,True,02-05 10:42:30
SANDST,105,True,02-05 10:42:30
PIERRD,262,True,02-05 10:42:30
TEST,100,True,02-05 10:42:30
LESJARDIN,24,True,02-05 10:42:30
TEST,100,True,02-05 10:47:30
LESJARDIN,21,True,02-05 10:47:30
GREENST,16,True,02-05 10:47:30
MINDENPL,15,True,02-05 10:47:30
PATRIOTICST,0,True,02-05 10:47:30
SANDST,93,True,02-05 10:47:30
PIERRD,261,True,02-05 10:47:30
GREENST,15,True,02-05 10:52:32
MINDENPL,16,True,02-05 10:52:32
PATRIOTICST,4,True,02-05 10:52:32
SANDST,99,True,02-05 10:52:32
PIERRD,262,True,02-05 10:52:32
TEST,100,True,02-05 10:52:32
LESJARDIN,19,True,02-05 10:52:32
LESJARDIN,17,True,02-05 10:57:36
GREENST,14,True,02-05 10:57:36
MINDENPL,24,True,02-05 10:57:36
PATRIOTICST,0,True,02-05 10:57:36
SANDST,89,True,02-05 10:57:36
PIERRD,258,True,02-05 10:57:36
TEST,100,True,02-05 10:57:36
GREENST,16,True,02-05 11:02:39
MINDENPL,22,True,02-05 11:02:39
PATRIOTICST,0,True,02-05 11:02:39
SANDST,93,True,02-05 11:02:39
PIERRD,258,True,02-05 11:02:39
LESJARDIN,19,True,02-05 11:02:39
TEST,100,True,02-05 11:02:39
TEST,100,True,02-05 11:07:32
LESJARDIN,21,True,02-05 11:07:32
GREENST,15,True,02-05 11:07:32
MINDENPL,24,True,02-05 11:07:32
PATRIOTICST,0,True,02-05 11:07:32
SANDST,96,True,02-05 11:07:32
PIERRD,255,True,02-05 11:07:32
GREENST,18,True,02-05 11:12:25
MINDENPL,27,True,02-05 11:12:25
PATRIOTICST,5,True,02-05 11:12:25
SANDST,97,True,02-05 11:12:25
PIERRD,257,True,02-05 11:12:25
TEST,100,True,02-05 11:12:25
LESJARDIN,20,True,02-05 11:12:25
TEST,100,True,02-05 11:17:34
GREENST,20,True,02-05 11:17:34
MINDENPL,30,True,02-05 11:17:34
PATRIOTICST,0,True,02-05 11:17:34
SANDST,90,True,02-05 11:17:34
PIERRD,258,True,02-05 11:17:34
LESJARDIN,21,True,02-05 11:17:34
GREENST,19,True,02-05 11:22:32
MINDENPL,33,True,02-05 11:22:32
PATRIOTICST,0,True,02-05 11:22:32
SANDST,90,True,02-05 11:22:32
PIERRD,259,True,02-05 11:22:32
TEST,100,True,02-05 11:22:32
LESJARDIN,23,True,02-05 11:22:32
LESJARDIN,22,True,02-05 11:27:36
GREENST,18,True,02-05 11:27:36
MINDENPL,31,True,02-05 11:27:36
PATRIOTICST,0,True,02-05 11:27:36
SANDST,91,True,02-05 11:27:36
PIERRD,251,True,02-05 11:27:36
TEST,100,True,02-05 11:27:36
GREENST,20,True,02-05 11:32:38
MINDENPL,33,True,02-05 11:32:38
PATRIOTICST,4,True,02-05 11:32:38
SANDST,94,True,02-05 11:32:38
PIERRD,250,True,02-05 11:32:38
LESJARDIN,23,True,02-05 11:32:38
TEST,100,True,02-05 11:32:38
LESJARDIN,21,True,02-05 11:37:45
GREENST,22,True,02-05 11:37:45
MINDENPL,36,True,02-05 11:37:45
PATRIOTICST,4,True,02-05 11:37:45
SANDST,92,True,02-05 11:37:45
PIERRD,251,True,02-05 11:37:45
TEST,100,True,02-05 11:37:45
GREENST,19,True,02-05 11:42:49
MINDENPL,32,True,02-05 11:42:49
PATRIOTICST,7,True,02-05 11:42:49
SANDST,90,True,02-05 11:42:49
PIERRD,252,True,02-05 11:42:49
TEST,100,True,02-05 11:42:49
LESJARDIN,23,True,02-05 11:42:49
TEST,100,True,02-05 11:47:51
GREENST,23,True,02-05 11:47:51
MINDENPL,34,True,02-05 11:47:51
PATRIOTICST,4,True,02-05 11:47:51
SANDST,84,True,02-05 11:47:51
PIERRD,252,True,02-05 11:47:51
LESJARDIN,24,True,02-05 11:47:51
GREENST,21,True,02-05 11:52:52
MINDENPL,34,True,02-05 11:52:52
PATRIOTICST,0,True,02-05 11:52:52
SANDST,84,True,02-05 11:52:52
PIERRD,255,True,02-05 11:52:52
TEST,100,True,02-05 11:52:52
LESJARDIN,3,True,02-05 11:52:52
LESJARDIN,6,True,02-05 11:57:35
GREENST,16,True,02-05 11:57:35
MINDENPL,35,True,02-05 11:57:35
PATRIOTICST,6,True,02-05 11:57:35
SANDST,85,True,02-05 11:57:35
PIERRD,258,True,02-05 11:57:35
TEST,100,True,02-05 11:57:35
GREENST,16,True,02-05 12:02:48
MINDENPL,34,True,02-05 12:02:48
PATRIOTICST,4,True,02-05 12:02:48
SANDST,91,True,02-05 12:02:48
PIERRD,258,True,02-05 12:02:48
TEST,100,True,02-05 12:02:48
LESJARDIN,7,True,02-05 12:02:48
GREENST,16,True,02-05 12:07:52
MINDENPL,43,True,02-05 12:07:52
PATRIOTICST,12,True,02-05 12:07:52
SANDST,102,True,02-05 12:07:52
PIERRD,257,True,02-05 12:07:52
TEST,100,True,02-05 12:07:52
LESJARDIN,5,True,02-05 12:07:52
GREENST,15,True,02-05 12:12:55
MINDENPL,39,True,02-05 12:12:55
PATRIOTICST,13,True,02-05 12:12:55
SANDST,108,True,02-05 12:12:55
PIERRD,259,True,02-05 12:12:55
TEST,100,True,02-05 12:12:55
LESJARDIN,8,True,02-05 12:12:55
TEST,100,True,02-05 12:17:29
LESJARDIN,13,True,02-05 12:17:29
GREENST,15,True,02-05 12:17:29
MINDENPL,38,True,02-05 12:17:29
PATRIOTICST,12,True,02-05 12:17:29
SANDST,113,True,02-05 12:17:29
PIERRD,259,True,02-05 12:17:29
GREENST,12,True,02-05 12:22:52
MINDENPL,39,True,02-05 12:22:52
PATRIOTICST,13,True,02-05 12:22:52
SANDST,119,True,02-05 12:22:52
PIERRD,259,True,02-05 12:22:52
TEST,100,True,02-05 12:22:52
LESJARDIN,14,True,02-05 12:22:52
GREENST,15,True,02-05 12:27:56
MINDENPL,42,True,02-05 12:27:56
PATRIOTICST,10,True,02-05 12:27:56
SANDST,118,True,02-05 12:27:56
PIERRD,263,True,02-05 12:27:56
TEST,100,True,02-05 12:27:56
LESJARDIN,13,True,02-05 12:27:56
GREENST,14,True,02-05 12:32:49
MINDENPL,43,True,02-05 12:32:49
PATRIOTICST,9,True,02-05 12:32:49
SANDST,115,True,02-05 12:32:49
PIERRD,264,True,02-05 12:32:49
TEST,100,True,02-05 12:32:49
LESJARDIN,14,True,02-05 12:32:49
GREENST,13,True,02-05 12:37:49
MINDENPL,47,True,02-05 12:37:49
PATRIOTICST,11,True,02-05 12:37:49
SANDST,117,True,02-05 12:37:49
PIERRD,264,True,02-05 12:37:49
TEST,100,True,02-05 12:37:49
LESJARDIN,12,True,02-05 12:37:49
GREENST,17,True,02-05 12:42:53
MINDENPL,48,True,02-05 12:42:53
PATRIOTICST,11,True,02-05 12:42:53
SANDST,117,True,02-05 12:42:53
PIERRD,264,True,02-05 12:42:53
TEST,100,True,02-05 12:42:53
LESJARDIN,14,True,02-05 12:42:53
GREENST,16,True,02-05 12:47:56
MINDENPL,53,True,02-05 12:47:56
PATRIOTICST,15,True,02-05 12:47:56
SANDST,122,True,02-05 12:47:56
PIERRD,263,True,02-05 12:47:56
TEST,100,True,02-05 12:47:56
LESJARDIN,17,True,02-05 12:47:56
GREENST,21,True,02-05 12:53:00
MINDENPL,56,True,02-05 12:53:00
PATRIOTICST,14,True,02-05 12:53:00
SANDST,125,True,02-05 12:53:00
PIERRD,259,True,02-05 12:53:00
LESJARDIN,13,True,02-05 12:53:00
TEST,100,True,02-05 12:53:00
GREENST,22,True,02-05 12:58:04
MINDENPL,53,True,02-05 12:58:04
PATRIOTICST,17,True,02-05 12:58:04
SANDST,136,True,02-05 12:58:04
PIERRD,260,True,02-05 12:58:04
LESJARDIN,7,True,02-05 12:58:04
TEST,100,True,02-05 12:58:04
GREENST,20,True,02-05 13:03:07
MINDENPL,54,True,02-05 13:03:07
PATRIOTICST,16,True,02-05 13:03:07
SANDST,142,True,02-05 13:03:07
PIERRD,260,True,02-05 13:03:07
LESJARDIN,8,True,02-05 13:03:07
TEST,100,True,02-05 13:03:07
GREENST,23,True,02-05 13:07:56
MINDENPL,56,True,02-05 13:07:56
PATRIOTICST,23,True,02-05 13:07:56
SANDST,149,True,02-05 13:07:56
PIERRD,263,True,02-05 13:07:56
TEST,100,True,02-05 13:07:56
LESJARDIN,4,True,02-05 13:07:56
GREENST,20,True,02-05 13:12:49
MINDENPL,61,True,02-05 13:12:49
PATRIOTICST,25,True,02-05 13:12:49
SANDST,150,True,02-05 13:12:49
PIERRD,266,True,02-05 13:12:49
TEST,100,True,02-05 13:12:49
LESJARDIN,2,True,02-05 13:12:49
GREENST,23,True,02-05 13:17:58
MINDENPL,61,True,02-05 13:17:58
PATRIOTICST,24,True,02-05 13:17:58
SANDST,144,True,02-05 13:17:58
PIERRD,268,True,02-05 13:17:58
TEST,100,True,02-05 13:17:58
LESJARDIN,3,True,02-05 13:17:58
GREENST,26,True,02-05 13:23:01
MINDENPL,60,True,02-05 13:23:01
PATRIOTICST,24,True,02-05 13:23:01
SANDST,146,True,02-05 13:23:01
PIERRD,266,True,02-05 13:23:01
LESJARDIN,5,True,02-05 13:23:01
TEST,100,True,02-05 13:23:01
GREENST,23,True,02-05 13:28:05
MINDENPL,57,True,02-05 13:28:05
PATRIOTICST,31,True,02-05 13:28:05
SANDST,153,True,02-05 13:28:05
PIERRD,270,True,02-05 13:28:05
LESJARDIN,7,True,02-05 13:28:05
TEST,100,True,02-05 13:28:05
GREENST,22,True,02-05 13:33:08
MINDENPL,52,True,02-05 13:33:08
PATRIOTICST,34,True,02-05 13:33:08
SANDST,148,True,02-05 13:33:08
PIERRD,272,True,02-05 13:33:08
LESJARDIN,7,True,02-05 13:33:08
TEST,100,True,02-05 13:33:08
GREENST,25,True,02-05 13:38:11
MINDENPL,56,True,02-05 13:38:11
PATRIOTICST,33,True,02-05 13:38:11
SANDST,153,True,02-05 13:38:11
PIERRD,270,True,02-05 13:38:11
LESJARDIN,3,True,02-05 13:38:11
TEST,100,True,02-05 13:38:11
GREENST,24,True,02-05 13:43:16
MINDENPL,53,True,02-05 13:43:16
PATRIOTICST,33,True,02-05 13:43:16
SANDST,166,True,02-05 13:43:16
PIERRD,270,True,02-05 13:43:16
TEST,100,True,02-05 13:43:16
LESJARDIN,4,True,02-05 13:43:16
GREENST,25,True,02-05 13:47:59
MINDENPL,48,True,02-05 13:47:59
PATRIOTICST,32,True,02-05 13:47:59
SANDST,164,True,02-05 13:47:59
PIERRD,273,True,02-05 13:47:59
LESJARDIN,2,True,02-05 13:47:59
TEST,100,True,02-05 13:47:59
GREENST,28,True,02-05 13:53:02
MINDENPL,53,True,02-05 13:53:02
PATRIOTICST,27,True,02-05 13:53:02
SANDST,162,True,02-05 13:53:02
PIERRD,276,True,02-05 13:53:02
LESJARDIN,0,True,02-05 13:53:02
TEST,100,True,02-05 13:53:02
GREENST,26,True,02-05 13:58:08
MINDENPL,57,True,02-05 13:58:08
PATRIOTICST,29,True,02-05 13:58:08
SANDST,163,True,02-05 13:58:08
PIERRD,278,True,02-05 13:58:08
LESJARDIN,0,True,02-05 13:58:08
TEST,100,True,02-05 13:58:08
GREENST,30,True,02-05 14:03:12
MINDENPL,53,True,02-05 14:03:12
PATRIOTICST,22,True,02-05 14:03:12
SANDST,165,True,02-05 14:03:12
PIERRD,280,True,02-05 14:03:12
LESJARDIN,0,True,02-05 14:03:12
TEST,100,True,02-05 14:03:12
GREENST,32,True,02-05 14:08:15
MINDENPL,55,True,02-05 14:08:15
PATRIOTICST,26,True,02-05 14:08:15
SANDST,170,True,02-05 14:08:15
PIERRD,283,True,02-05 14:08:15
TEST,100,True,02-05 14:08:15
LESJARDIN,3,True,02-05 14:08:15
GREENST,35,True,02-05 14:13:18
MINDENPL,52,True,02-05 14:13:18
PATRIOTICST,26,True,02-05 14:13:18
SANDST,173,True,02-05 14:13:18
PIERRD,286,True,02-05 14:13:18
TEST,100,True,02-05 14:13:18
LESJARDIN,5,True,02-05 14:13:18
GREENST,43,True,02-05 14:18:14
MINDENPL,52,True,02-05 14:18:14
PATRIOTICST,23,True,02-05 14:18:14
SANDST,167,True,02-05 14:18:14
PIERRD,296,True,02-05 14:18:14
TEST,100,True,02-05 14:18:14
LESJARDIN,3,True,02-05 14:18:14
GREENST,44,True,02-05 14:23:17
MINDENPL,49,True,02-05 14:23:17
PATRIOTICST,24,True,02-05 14:23:17
SANDST,177,True,02-05 14:23:17
PIERRD,300,True,02-05 14:23:17
TEST,100,True,02-05 14:23:17
LESJARDIN,8,True,02-05 14:23:17
GREENST,44,True,02-05 14:28:21
MINDENPL,47,True,02-05 14:28:21
PATRIOTICST,30,True,02-05 14:28:21
SANDST,178,True,02-05 14:28:21
PIERRD,304,True,02-05 14:28:21
TEST,100,True,02-05 14:28:21
LESJARDIN,8,True,02-05 14:28:21
GREENST,46,True,02-05 14:33:14
MINDENPL,46,True,02-05 14:33:14
PATRIOTICST,33,True,02-05 14:33:14
SANDST,182,True,02-05 14:33:14
PIERRD,307,True,02-05 14:33:14
TEST,100,True,02-05 14:33:14
LESJARDIN,9,True,02-05 14:33:14
GREENST,51,True,02-05 14:38:19
MINDENPL,47,True,02-05 14:38:19
PATRIOTICST,26,True,02-05 14:38:19
SANDST,191,True,02-05 14:38:19
PIERRD,319,True,02-05 14:38:19
TEST,100,True,02-05 14:38:19
LESJARDIN,12,True,02-05 14:38:19
GREENST,54,True,02-05 14:42:53
MINDENPL,49,True,02-05 14:42:53
PATRIOTICST,33,True,02-05 14:42:53
SANDST,185,True,02-05 14:42:53
PIERRD,327,True,02-05 14:42:53
TEST,100,True,02-05 14:42:53
LESJARDIN,21,True,02-05 14:42:53
GREENST,56,True,02-05 14:48:15
MINDENPL,53,True,02-05 14:48:15
PATRIOTICST,37,True,02-05 14:48:15
SANDST,190,True,02-05 14:48:15
PIERRD,335,True,02-05 14:48:15
TEST,100,True,02-05 14:48:15
LESJARDIN,23,True,02-05 14:48:15
GREENST,58,True,02-05 14:53:14
MINDENPL,54,True,02-05 14:53:14
PATRIOTICST,40,True,02-05 14:53:14
SANDST,192,True,02-05 14:53:14
PIERRD,343,True,02-05 14:53:14
TEST,100,True,02-05 14:53:14
LESJARDIN,28,True,02-05 14:53:14
GREENST,60,True,02-05 14:58:14
MINDENPL,51,True,02-05 14:58:14
PATRIOTICST,40,True,02-05 14:58:14
SANDST,192,True,02-05 14:58:14
PIERRD,345,True,02-05 14:58:14
TEST,100,True,02-05 14:58:14
LESJARDIN,32,True,02-05 14:58:14
GREENST,62,True,02-05 15:03:17
MINDENPL,52,True,02-05 15:03:17
PATRIOTICST,42,True,02-05 15:03:17
SANDST,194,True,02-05 15:03:17
PIERRD,349,True,02-05 15:03:17
TEST,100,True,02-05 15:03:17
LESJARDIN,34,True,02-05 15:03:17
GREENST,68,True,02-05 15:08:22
MINDENPL,53,True,02-05 15:08:22
PATRIOTICST,48,True,02-05 15:08:22
SANDST,200,True,02-05 15:08:22
PIERRD,357,True,02-05 15:08:22
TEST,100,True,02-05 15:08:22
LESJARDIN,28,True,02-05 15:08:22
LESJARDIN,30,True,02-05 15:13:25
TEST,100,True,02-05 15:13:25
GREENST,66,True,02-05 15:13:25
MINDENPL,43,True,02-05 15:13:25
PATRIOTICST,47,True,02-05 15:13:25
SANDST,206,True,02-05 15:13:25
PIERRD,365,True,02-05 15:13:25
GREENST,69,True,02-05 15:18:18
MINDENPL,45,True,02-05 15:18:18
PATRIOTICST,47,True,02-05 15:18:18
SANDST,204,True,02-05 15:18:18
PIERRD,368,True,02-05 15:18:18
TEST,100,True,02-05 15:18:18
LESJARDIN,31,True,02-05 15:18:18
GREENST,71,True,02-05 15:23:19
MINDENPL,41,True,02-05 15:23:19
PATRIOTICST,49,True,02-05 15:23:19
SANDST,206,True,02-05 15:23:19
PIERRD,373,True,02-05 15:23:19
TEST,100,True,02-05 15:23:19
LESJARDIN,37,True,02-05 15:23:19
GREENST,80,True,02-05 15:28:19
MINDENPL,39,True,02-05 15:28:19
PATRIOTICST,53,True,02-05 15:28:19
SANDST,206,True,02-05 15:28:19
PIERRD,380,True,02-05 15:28:19
TEST,100,True,02-05 15:28:19
LESJARDIN,40,True,02-05 15:28:19
TEST,100,True,02-05 15:33:22
LESJARDIN,42,True,02-05 15:33:22
GREENST,82,True,02-05 15:33:22
MINDENPL,36,True,02-05 15:33:22
PATRIOTICST,49,True,02-05 15:33:22
SANDST,200,True,02-05 15:33:22
PIERRD,380,True,02-05 15:33:22
GREENST,89,True,02-05 15:38:22
MINDENPL,34,True,02-05 15:38:22
PATRIOTICST,50,True,02-05 15:38:22
SANDST,201,True,02-05 15:38:22
PIERRD,380,True,02-05 15:38:22
TEST,100,True,02-05 15:38:22
LESJARDIN,42,True,02-05 15:38:22
LESJARDIN,45,True,02-05 15:43:25
TEST,100,True,02-05 15:43:25
GREENST,85,True,02-05 15:43:25
MINDENPL,34,True,02-05 15:43:25
PATRIOTICST,60,True,02-05 15:43:25
SANDST,211,True,02-05 15:43:25
PIERRD,386,True,02-05 15:43:25
GREENST,81,True,02-05 15:48:28
MINDENPL,28,True,02-05 15:48:28
PATRIOTICST,59,True,02-05 15:48:28
SANDST,214,True,02-05 15:48:28
PIERRD,387,True,02-05 15:48:28
LESJARDIN,45,True,02-05 15:48:28
TEST,100,True,02-05 15:48:28
LESJARDIN,50,True,02-05 15:53:27
TEST,100,True,02-05 15:53:27
GREENST,81,True,02-05 15:53:27
MINDENPL,30,True,02-05 15:53:27
PATRIOTICST,68,True,02-05 15:53:27
SANDST,223,True,02-05 15:53:27
PIERRD,393,True,02-05 15:53:27
